COLLEGE,INCOME,OVERAGE,LEFTOVER,HOUSE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,PROFITABILITY,LEAVE
zero,101929,197,9,255635,728,28,5,avg,little,never_thought,2.85,LEAVE
zero,144139,0,12,447618,713,1,4,very_sat,very_little,never_thought,5.51,STAY
one,134149,245,0,538729,751,5,15,very_unsat,little,considering,5.22,STAY
one,147191,0,82,587487,840,5,2,avg,little,never_thought,8.22,STAY
one,51689,214,46,573646,293,12,2,very_unsat,little,no,2.56,LEAVE
one,82978,105,0,832272,195,4,11,unsat,very_high,no,4.12,LEAVE
zero,30560,177,0,951224,242,11,14,unsat,little,no,5.41,STAY
one,93592,0,0,269233,394,1,13,unsat,little,no,5.20,LEAVE
one,37998,180,0,701645,201,24,11,very_unsat,very_high,no,6.24,STAY
one,30018,70,61,806674,149,4,1,very_unsat,little,actively_looking_into_it,3.70,LEAVE
zero,29709,55,0,494371,148,5,11,very_unsat,little,no,4.13,LEAVE
one,21828,67,24,280707,229,3,6,avg,very_little,considering,4.90,STAY
one,37795,0,80,284148,220,0,1,very_unsat,little,actively_looking_into_it,5.85,LEAVE
one,60523,67,22,807247,359,3,6,unsat,very_high,considering,6.33,LEAVE
one,43822,218,87,232466,173,14,1,unsat,very_little,actively_looking_into_it,3.12,LEAVE
one,33127,0,72,782155,192,27,15,unsat,little,considering,5.55,STAY
zero,99106,0,15,463546,368,0,6,avg,little,considering,3.15,LEAVE
zero,158498,162,8,239140,477,15,6,very_sat,little,considering,3.98,LEAVE
one,89954,179,71,692799,336,25,1,very_unsat,very_high,considering,3.91,LEAVE
one,59926,0,58,470225,259,0,1,very_sat,very_high,perhaps,4.64,LEAVE
one,129031,73,34,239131,168,3,2,very_sat,little,no,4.82,LEAVE
one,59192,60,18,956841,399,5,6,unsat,very_high,actively_looking_into_it,5.86,STAY
zero,79340,179,0,279847,329,4,13,very_unsat,very_high,no,4.77,LEAVE
zero,102834,0,23,361790,864,1,6,very_unsat,very_little,no,3.63,LEAVE
zero,26910,62,0,225293,378,26,15,very_unsat,very_high,perhaps,4.17,STAY
zero,58257,68,52,184825,342,21,1,very_sat,little,never_thought,5.82,LEAVE
one,72970,0,8,417964,390,29,6,unsat,high,considering,3.72,LEAVE
one,20905,217,35,728777,370,26,1,unsat,avg,considering,6.10,LEAVE
zero,37838,0,35,227491,173,1,2,very_unsat,little,never_thought,4.77,LEAVE
zero,51490,197,0,318263,285,25,2,very_unsat,avg,no,3.41,LEAVE
one,48791,40,0,214494,218,3,15,very_unsat,very_high,considering,4.57,STAY
zero,44212,201,0,157533,183,20,9,unsat,little,actively_looking_into_it,3.70,LEAVE
one,38472,42,13,781395,174,3,5,very_sat,little,no,5.79,STAY
one,117390,0,44,908665,654,1,2,sat,little,considering,4.81,LEAVE
one,26657,63,16,986982,147,5,5,very_unsat,very_high,actively_looking_into_it,5.79,LEAVE
one,104852,49,46,858164,494,4,1,avg,very_little,considering,7.37,LEAVE
zero,32153,67,27,638492,236,5,2,unsat,little,considering,7.69,STAY
zero,130929,70,49,960025,708,3,1,unsat,avg,no,5.43,STAY
one,132848,188,82,503415,207,19,1,very_unsat,very_high,never_thought,3.44,LEAVE
zero,125276,0,81,685902,415,1,1,very_sat,little,never_thought,7.70,LEAVE
zero,83117,0,0,527060,287,0,8,unsat,high,considering,2.04,STAY
zero,92943,0,64,351056,363,1,1,very_unsat,very_little,no,5.55,STAY
zero,36064,51,36,287386,344,5,1,very_sat,high,never_thought,6.08,LEAVE
one,122693,0,89,950023,877,0,1,avg,high,perhaps,4.68,LEAVE
one,157234,0,36,781047,485,1,1,very_sat,very_little,actively_looking_into_it,5.92,LEAVE
zero,27268,75,0,248504,237,5,14,very_unsat,very_little,no,4.13,LEAVE
one,42954,47,38,520277,204,3,1,very_unsat,little,considering,5.51,LEAVE
zero,106833,202,33,186886,482,21,2,very_unsat,very_high,considering,4.42,LEAVE
zero,52330,0,13,523708,261,0,4,unsat,little,considering,3.21,LEAVE
zero,98451,0,14,822873,358,0,4,very_sat,high,no,5.82,STAY
zero,25630,200,0,636131,169,21,15,very_sat,very_high,considering,8.14,STAY
zero,44041,58,42,228163,240,5,2,unsat,little,considering,5.77,LEAVE
one,96268,0,64,613222,252,5,1,very_unsat,very_little,no,3.76,LEAVE
one,55307,54,0,253986,347,4,9,very_unsat,very_high,actively_looking_into_it,3.25,STAY
one,88946,194,0,970727,318,14,11,very_unsat,very_high,considering,3.68,STAY
one,78913,230,6,297120,381,12,15,avg,little,never_thought,3.58,LEAVE
zero,106050,83,80,490181,654,19,14,very_sat,high,considering,7.24,STAY
one,159609,188,18,290292,859,23,4,unsat,very_high,never_thought,4.68,LEAVE
one,69695,52,44,408312,314,4,4,very_unsat,little,no,8.17,STAY
one,97419,0,85,570864,233,0,2,very_unsat,very_little,actively_looking_into_it,5.27,LEAVE
zero,69421,0,16,292108,282,0,6,very_unsat,very_high,considering,5.12,STAY
one,139579,0,0,646099,421,0,14,very_sat,very_high,actively_looking_into_it,4.51,LEAVE
one,158500,0,24,242701,517,0,6,avg,very_high,actively_looking_into_it,3.69,STAY
zero,23595,45,0,312102,239,4,14,very_unsat,very_high,no,4.09,LEAVE
zero,131322,0,0,391958,762,0,12,very_sat,little,actively_looking_into_it,4.71,LEAVE
one,103697,189,10,944458,834,19,5,very_unsat,little,actively_looking_into_it,4.10,LEAVE
zero,47935,0,0,897648,184,0,6,avg,very_little,considering,7.36,STAY
zero,75860,136,5,209298,347,12,6,very_unsat,very_high,considering,3.53,LEAVE
one,24926,56,8,289742,206,3,5,very_unsat,little,actively_looking_into_it,4.29,STAY
one,117477,208,52,991096,795,16,2,unsat,avg,actively_looking_into_it,3.25,LEAVE
one,45311,52,0,824476,384,4,12,very_unsat,little,no,5.53,LEAVE
zero,34931,0,0,213525,339,0,9,unsat,very_high,no,2.57,LEAVE
zero,156628,45,73,971553,442,4,1,very_unsat,very_little,considering,4.79,STAY
one,91064,0,23,826740,271,0,5,very_unsat,little,considering,6.83,STAY
one,23998,46,0,171108,217,3,8,sat,little,never_thought,4.25,LEAVE
one,158230,158,35,268430,436,26,1,unsat,high,no,3.92,LEAVE
one,141191,42,80,225795,722,4,1,very_unsat,very_high,perhaps,5.88,LEAVE
zero,20777,56,34,398133,236,3,2,very_unsat,very_little,considering,5.72,LEAVE
one,75699,0,0,620121,321,0,1,very_unsat,little,no,5.37,STAY
zero,135724,0,22,239211,427,1,6,very_unsat,little,actively_looking_into_it,4.18,STAY
zero,130732,158,26,563703,661,20,2,avg,little,no,3.27,LEAVE
zero,62358,45,0,700876,384,4,15,avg,very_high,never_thought,4.52,STAY
zero,38935,187,72,786013,201,17,2,avg,little,no,5.17,STAY
one,29175,76,0,313281,224,3,13,very_sat,very_little,considering,3.65,LEAVE
zero,66045,36,18,442860,307,4,6,very_unsat,little,actively_looking_into_it,5.50,STAY
zero,69929,0,78,204613,252,0,2,sat,very_high,never_thought,6.63,STAY
zero,154920,214,86,216820,644,23,1,very_unsat,very_little,actively_looking_into_it,4.09,STAY
one,151189,62,0,160034,528,3,9,unsat,high,actively_looking_into_it,4.09,STAY
one,43831,0,0,456148,246,1,15,very_sat,little,considering,3.91,STAY
one,34338,0,0,958945,172,0,15,very_unsat,very_little,considering,4.46,LEAVE
one,116530,69,6,716887,807,4,15,very_sat,little,considering,3.56,STAY
one,155894,0,42,568924,525,0,2,sat,little,considering,5.41,STAY
one,69996,33,7,228654,362,3,5,very_sat,high,perhaps,2.94,LEAVE
zero,74722,265,32,774548,285,13,1,unsat,very_high,considering,8.03,STAY
one,26153,64,0,463758,354,4,2,very_sat,very_little,considering,3.31,STAY
one,91094,214,16,860011,325,27,6,very_sat,very_little,perhaps,6.20,STAY
zero,149052,0,10,287440,648,1,6,unsat,very_little,no,3.15,STAY
zero,81292,78,0,536471,357,5,9,unsat,very_little,considering,2.60,STAY
zero,47307,77,29,774548,162,5,1,very_sat,high,considering,6.59,STAY
zero,20627,0,15,420319,193,0,11,unsat,very_little,actively_looking_into_it,1.38,LEAVE
zero,50921,0,0,235116,369,1,13,unsat,high,considering,3.03,STAY
one,56525,0,0,555470,277,1,15,sat,high,actively_looking_into_it,6.68,STAY
zero,42594,0,17,691252,192,0,5,very_unsat,little,no,6.55,STAY
one,77989,221,32,263122,302,3,2,very_sat,little,considering,4.97,LEAVE
one,82854,51,0,285566,285,5,10,unsat,very_high,no,4.35,STAY
zero,86455,54,13,239534,257,5,4,very_sat,little,never_thought,4.85,LEAVE
one,125831,0,0,239342,662,0,12,very_unsat,little,considering,2.61,LEAVE
zero,37343,54,85,292602,288,4,1,very_sat,very_high,actively_looking_into_it,6.32,LEAVE
zero,66388,164,29,451608,349,4,1,very_unsat,little,no,2.85,LEAVE
one,53259,58,67,189244,359,4,5,avg,very_high,considering,6.31,LEAVE
one,121944,0,0,213289,881,5,14,unsat,little,actively_looking_into_it,2.40,STAY
one,156319,74,20,690108,403,5,5,very_unsat,very_little,considering,4.61,LEAVE
zero,60829,224,0,235334,364,18,11,unsat,little,actively_looking_into_it,2.46,LEAVE
zero,99325,206,71,913631,330,14,2,very_unsat,little,no,4.65,STAY
one,130610,257,27,746962,866,15,2,avg,very_high,actively_looking_into_it,4.83,LEAVE
zero,56033,217,0,954779,271,22,11,very_unsat,little,actively_looking_into_it,4.64,STAY
zero,90565,0,72,841591,300,1,1,sat,avg,perhaps,6.54,STAY
one,111665,55,22,157738,800,4,5,unsat,little,actively_looking_into_it,2.25,LEAVE
one,21794,200,0,553864,187,18,9,very_unsat,very_little,no,4.21,LEAVE
zero,21464,238,0,269314,174,14,11,unsat,very_little,considering,3.71,STAY
zero,132103,48,0,583002,857,1,14,very_unsat,little,actively_looking_into_it,2.45,LEAVE
one,152409,36,0,205209,846,11,11,avg,little,considering,5.34,LEAVE
one,69543,41,87,502016,373,5,6,very_sat,very_high,actively_looking_into_it,6.98,STAY
one,104893,179,0,454164,563,24,15,very_unsat,little,considering,3.72,LEAVE
zero,145454,0,10,867289,518,0,6,very_unsat,very_high,perhaps,2.85,LEAVE
zero,41196,58,0,286473,150,4,15,unsat,high,never_thought,5.15,STAY
zero,97302,203,54,969832,281,29,15,very_unsat,little,considering,3.33,LEAVE
one,40593,84,13,747793,220,5,4,unsat,very_little,actively_looking_into_it,7.85,STAY
zero,75535,253,18,222468,217,21,4,very_unsat,very_high,never_thought,4.93,LEAVE
one,159955,0,20,227936,492,1,6,very_sat,little,perhaps,3.58,LEAVE
zero,32692,64,5,243347,188,4,5,unsat,little,actively_looking_into_it,3.30,STAY
one,67740,231,0,487039,370,26,11,very_unsat,avg,considering,3.95,LEAVE
zero,56836,182,19,240207,381,24,12,very_unsat,little,no,3.16,LEAVE
one,65174,206,75,406152,378,25,2,very_unsat,little,considering,3.49,LEAVE
one,107757,156,23,238655,553,20,5,very_unsat,very_little,no,2.71,LEAVE
one,26873,80,41,329490,134,5,1,avg,little,actively_looking_into_it,6.85,STAY
zero,89426,0,40,546491,279,1,2,very_unsat,very_little,considering,5.80,STAY
one,100823,0,84,916342,738,0,1,unsat,very_high,considering,6.84,STAY
zero,57619,234,20,202219,350,1,4,avg,avg,considering,4.97,LEAVE
one,40756,172,7,562242,194,10,4,very_sat,very_little,no,2.98,LEAVE
one,75496,238,0,933419,255,11,9,very_unsat,high,no,6.15,STAY
zero,35728,0,0,686975,172,0,8,very_sat,little,no,6.62,STAY
zero,42759,58,0,994628,150,3,11,very_unsat,very_high,considering,6.48,STAY
zero,146530,230,0,481749,203,16,9,very_unsat,very_little,considering,2.91,LEAVE
one,81387,174,0,655692,263,15,14,very_unsat,very_high,considering,6.31,STAY
zero,145513,52,0,266431,692,4,9,very_sat,little,considering,3.19,LEAVE
one,132746,0,17,414523,577,0,6,avg,very_high,considering,3.16,STAY
one,119796,53,0,885293,800,4,15,very_unsat,very_little,considering,4.20,STAY
one,107889,0,0,472416,884,1,11,avg,high,actively_looking_into_it,3.48,LEAVE
one,132240,0,10,985702,148,0,5,very_unsat,very_little,considering,4.48,STAY
one,139416,81,8,863619,745,4,6,very_unsat,little,no,2.87,STAY
one,153646,0,0,552147,427,1,12,very_unsat,very_high,actively_looking_into_it,3.14,LEAVE
one,118901,0,0,168064,842,0,9,very_unsat,little,considering,4.14,LEAVE
one,45466,71,0,271413,209,3,14,unsat,very_little,actively_looking_into_it,3.71,STAY
one,83726,59,24,201317,301,3,6,very_unsat,very_high,no,4.84,STAY
zero,148877,59,12,151525,550,3,4,very_unsat,avg,no,3.54,STAY
zero,71781,0,60,538243,893,5,1,very_sat,very_high,considering,4.86,LEAVE
one,82919,53,0,199631,330,5,10,very_sat,very_little,considering,3.75,LEAVE
zero,139645,0,0,371686,466,0,9,very_unsat,little,considering,3.74,STAY
one,36365,90,61,244038,154,4,2,very_unsat,high,actively_looking_into_it,7.03,LEAVE
zero,51398,59,0,561477,381,4,13,unsat,very_high,no,4.10,STAY
one,48655,212,20,454075,168,29,5,avg,very_high,actively_looking_into_it,4.46,LEAVE
zero,35419,0,0,239414,177,0,9,avg,little,considering,2.12,LEAVE
one,30051,155,7,545362,135,24,5,very_sat,little,actively_looking_into_it,4.33,STAY
zero,111062,0,0,360463,338,5,13,unsat,little,actively_looking_into_it,2.94,STAY
zero,24791,191,43,952784,189,15,1,sat,little,considering,6.80,STAY
one,53551,164,0,284481,281,24,10,very_unsat,little,considering,4.53,LEAVE
one,134639,0,89,870428,584,0,2,unsat,little,no,6.43,STAY
one,62929,63,19,226000,262,3,4,very_sat,very_high,considering,5.34,STAY
one,47083,0,25,834235,182,1,1,very_unsat,very_little,considering,6.07,STAY
one,52867,0,45,234668,396,1,1,very_unsat,little,actively_looking_into_it,7.43,STAY
one,20376,0,22,920651,231,1,5,unsat,very_high,considering,7.21,STAY
zero,38983,212,0,195694,232,3,15,very_unsat,very_high,actively_looking_into_it,1.70,STAY
zero,132792,0,18,829564,727,1,6,very_unsat,very_little,considering,4.09,STAY
zero,29934,80,23,952872,210,3,8,sat,little,actively_looking_into_it,6.16,STAY
one,22213,0,23,225736,832,5,4,very_sat,avg,no,2.76,STAY
one,26414,0,0,238301,202,1,14,very_unsat,little,considering,2.46,LEAVE
zero,87091,49,5,497182,367,3,5,unsat,very_little,actively_looking_into_it,1.81,LEAVE
one,37146,0,5,345627,201,4,4,very_unsat,very_little,perhaps,3.68,LEAVE
one,53261,0,8,454132,369,1,5,very_sat,little,no,3.19,STAY
zero,49729,0,38,222881,146,1,2,very_sat,little,actively_looking_into_it,5.26,STAY
one,71031,48,0,603370,376,4,10,very_unsat,very_high,no,5.22,LEAVE
zero,98551,155,50,675746,369,5,2,very_sat,little,considering,7.18,STAY
one,42483,0,87,997160,421,1,2,sat,little,never_thought,7.23,STAY
one,24048,59,0,883471,232,3,4,avg,very_high,considering,7.35,STAY
one,103415,218,54,830907,417,22,2,unsat,little,no,2.60,LEAVE
zero,34792,158,47,245769,146,14,2,avg,very_high,considering,3.60,LEAVE
one,92919,0,8,234724,310,1,5,very_sat,little,considering,2.04,LEAVE
one,77201,187,0,193002,277,14,11,unsat,very_high,no,5.52,LEAVE
one,146152,64,0,755018,563,3,8,very_unsat,very_high,no,2.79,STAY
zero,129257,56,0,429085,369,4,9,very_unsat,very_high,considering,3.33,LEAVE
zero,53369,223,57,287094,348,11,2,very_unsat,little,considering,3.77,STAY
zero,145451,77,27,514810,386,4,1,very_unsat,little,actively_looking_into_it,6.58,LEAVE
zero,144707,0,0,288628,852,1,8,very_unsat,little,actively_looking_into_it,4.93,STAY
zero,61456,232,13,318409,391,28,5,very_unsat,high,no,1.84,LEAVE
one,155500,0,8,660944,438,1,6,very_unsat,very_high,no,4.12,LEAVE
zero,86625,71,38,455877,375,5,1,very_sat,little,considering,6.98,STAY
one,48697,0,0,324730,202,1,14,very_unsat,very_little,considering,5.26,LEAVE
zero,97430,61,24,394019,350,5,5,very_unsat,very_little,considering,4.17,LEAVE
one,32495,49,88,234757,207,5,1,very_unsat,very_little,no,6.76,LEAVE
one,105540,210,18,842946,827,13,6,very_unsat,little,perhaps,3.23,LEAVE
zero,86795,60,0,466062,275,3,9,very_unsat,little,no,2.51,LEAVE
zero,88782,0,62,160402,759,1,2,very_unsat,little,never_thought,4.97,LEAVE
zero,130823,175,16,694995,467,27,6,very_sat,very_high,no,4.28,LEAVE
zero,52739,52,15,412015,258,5,6,avg,very_high,considering,1.79,LEAVE
one,151944,219,0,517440,607,29,15,very_unsat,little,no,3.16,LEAVE
zero,24851,0,0,295762,159,1,8,unsat,very_little,no,2.96,LEAVE
one,50940,191,33,896216,367,16,2,very_sat,very_high,never_thought,6.08,STAY
zero,116049,65,31,822057,490,5,1,very_unsat,very_little,actively_looking_into_it,5.59,LEAVE
one,149876,206,58,585382,826,29,1,very_sat,very_high,considering,5.05,LEAVE
zero,46247,69,34,997055,181,5,1,very_unsat,little,considering,5.91,STAY
zero,99727,242,53,229478,186,1,1,very_unsat,very_little,considering,4.19,LEAVE
zero,107839,73,13,424915,549,4,5,very_sat,little,considering,3.67,STAY
zero,114019,30,0,179594,773,3,12,very_unsat,very_little,considering,4.56,LEAVE
one,75350,0,24,359283,319,0,10,very_unsat,very_little,considering,3.01,STAY
zero,45701,208,14,436646,244,29,6,unsat,very_high,never_thought,4.06,LEAVE
one,158004,50,0,294519,870,5,8,very_unsat,very_high,considering,5.77,LEAVE
zero,27408,178,0,225691,227,29,12,very_unsat,very_high,no,3.06,LEAVE
zero,92595,70,66,761068,194,3,1,very_unsat,high,actively_looking_into_it,5.93,STAY
one,38721,57,68,202248,152,3,2,very_sat,little,no,5.76,LEAVE
zero,31341,189,0,349942,538,17,10,very_unsat,high,actively_looking_into_it,3.26,LEAVE
zero,21250,71,0,722600,235,4,10,avg,very_little,considering,5.53,STAY
one,33025,157,76,639965,214,24,2,unsat,little,considering,5.37,STAY
zero,149963,0,23,274804,834,0,4,unsat,very_high,considering,3.63,STAY
one,100651,62,0,990397,630,25,8,very_unsat,little,never_thought,3.17,LEAVE
zero,96582,0,61,573901,751,0,2,unsat,very_high,actively_looking_into_it,6.13,LEAVE
one,26113,0,0,443719,233,1,13,avg,little,considering,5.57,STAY
zero,43157,57,0,779188,176,4,10,sat,avg,considering,6.85,STAY
zero,60858,61,48,954892,301,5,9,very_unsat,little,no,5.43,LEAVE
one,89137,215,0,225817,370,27,11,very_sat,little,considering,2.84,LEAVE
one,70248,211,88,532740,189,27,1,very_unsat,little,actively_looking_into_it,1.70,LEAVE
one,38662,46,0,873979,157,5,9,very_unsat,very_high,considering,6.96,LEAVE
one,100099,190,61,972800,534,15,14,very_unsat,high,considering,3.51,LEAVE
one,30932,0,87,744685,147,0,1,unsat,little,considering,6.31,STAY
one,56444,0,77,848431,308,1,2,very_unsat,little,actively_looking_into_it,5.63,STAY
zero,147115,60,16,909556,771,3,5,avg,very_little,no,1.31,LEAVE
one,92035,169,8,154024,341,22,4,very_unsat,little,no,4.44,LEAVE
zero,60361,0,24,243482,277,1,4,sat,very_little,perhaps,5.20,LEAVE
zero,115456,0,0,776468,563,1,13,sat,very_little,actively_looking_into_it,4.43,LEAVE
zero,159818,230,0,465031,880,1,5,very_sat,little,never_thought,5.62,LEAVE
one,39551,0,0,971560,153,0,10,very_sat,very_little,actively_looking_into_it,4.88,STAY
one,23246,85,13,815588,230,4,5,very_sat,avg,considering,6.66,STAY
one,155353,87,86,952200,690,4,1,very_unsat,little,considering,5.28,LEAVE
one,65538,46,10,730097,353,4,6,unsat,very_high,never_thought,7.30,LEAVE
one,157275,63,24,889435,820,3,5,very_sat,little,no,3.44,LEAVE
zero,154742,180,5,610979,836,18,4,very_unsat,little,no,2.96,LEAVE
zero,158333,220,7,620059,541,22,6,very_unsat,avg,considering,4.45,STAY
zero,101885,0,0,247326,647,1,13,very_sat,little,considering,6.75,STAY
one,68295,44,20,768649,385,3,2,very_unsat,very_little,considering,5.63,STAY
one,96920,0,42,223828,561,1,1,avg,very_high,actively_looking_into_it,5.53,LEAVE
zero,67484,161,5,371784,391,0,5,unsat,little,never_thought,2.42,LEAVE
one,33510,71,61,772728,190,3,1,unsat,very_high,no,4.89,LEAVE
one,43057,62,11,964531,217,0,1,very_unsat,very_little,actively_looking_into_it,3.65,STAY
zero,58999,0,13,936414,155,1,4,very_sat,very_high,no,7.50,STAY
zero,21323,0,18,264257,172,1,6,very_sat,very_little,considering,4.55,LEAVE
one,40270,225,0,433760,155,24,11,very_unsat,little,actively_looking_into_it,3.86,LEAVE
one,62440,0,38,795546,339,1,1,very_sat,little,considering,6.65,STAY
one,94260,44,75,563790,383,5,2,unsat,little,no,4.84,LEAVE
zero,44639,74,0,221264,135,3,8,very_sat,little,considering,5.63,STAY
one,140871,74,0,622324,462,4,10,unsat,little,no,3.76,STAY
zero,81432,159,43,208908,184,18,2,avg,avg,never_thought,3.18,STAY
zero,102829,0,19,287415,524,1,5,very_sat,little,no,5.10,STAY
one,111573,217,20,866149,655,26,4,very_unsat,very_high,considering,4.47,LEAVE
zero,152697,197,0,525314,195,15,9,very_sat,little,actively_looking_into_it,2.18,LEAVE
one,35807,60,0,293623,134,4,13,very_unsat,very_little,considering,4.00,LEAVE
zero,114634,201,0,435784,819,20,14,very_sat,little,considering,3.19,LEAVE
zero,96412,48,0,991640,270,3,10,very_sat,avg,considering,5.81,STAY
one,43014,0,24,859790,235,1,6,very_sat,little,never_thought,5.60,LEAVE
one,110081,0,81,426726,431,1,1,very_unsat,little,considering,5.89,STAY
zero,47445,247,0,345076,141,17,10,very_unsat,very_high,actively_looking_into_it,2.71,LEAVE
zero,38236,37,0,335389,164,4,14,avg,little,actively_looking_into_it,3.43,STAY
